CustomerID,Recency,Frequency,Monetary,Cluster,Churn,TotalQuantity,AvgUnitPrice,AvgDiscount,AvgShippingCost,Country,PaymentMethod,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,churn_score_rf
50360,656,1,1044.0924,0,0,52,51.275000000000006,0.215,16.14,Netherlands,Credit Card,Accessories,In-store,Not Returned,UPS,Amsterdam,High,0.0
50361,461,2,499.1203,2,0,46,20.935000000000002,0.365,19.405,Belgium,Credit Card,Furniture,In-store,Not Returned,UPS,Paris,High,0.035
50364,16,1,652.9445999999999,3,0,40,96.0,0.14500000000000002,15.09,France,Credit Card,Accessories,Online,Not Returned,FedEx,Amsterdam,Low,0.0
50367,271,1,1108.2389999999998,0,0,43,39.05,0.34,23.25,Belgium,Bank Transfer,Accessories,In-store,Not Returned,FedEx,Paris,Low,0.015
50370,1182,1,2286.9280000000003,0,0,40,58.34,0.02,28.95,France,Bank Transfer,Electronics,Online,Not Returned,DHL,London,High,0.0
50379,1081,1,712.152,0,0,38,67.82,0.24000000000000002,17.155,Australia,Bank Transfer,Electronics,In-store,Not Returned,FedEx,Berlin,High,0.005
50387,1173,1,1086.3934000000002,0,0,22,57.31,0.11499999999999999,16.62,France,paypall,Electronics,In-store,Not Returned,FedEx,Berlin,High,0.005
50393,424,1,1525.0949999999998,0,0,25,92.43,0.34,17.78,United States,paypall,Accessories,In-store,Not Returned,Royal Mail,Rome,Low,0.01
50399,223,1,123.70320000000001,1,1,46,4.98,0.46,8.11,Portugal,Bank Transfer,Apparel,Online,Not Returned,FedEx,Paris,Low,0.915
50406,784,1,1294.6860000000001,0,0,30,84.62,0.49,6.25,United Kingdom,Credit Card,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium,0.0
50409,459,1,36.2452,1,1,2,24.49,0.26,10.1,Belgium,paypall,Furniture,Online,Not Returned,FedEx,London,High,0.965
50415,1283,1,850.5188999999999,0,0,21,40.91,0.01,28.17,Australia,Bank Transfer,Furniture,In-store,Not Returned,DHL,London,Medium,0.005
50422,1244,2,1413.9647,2,0,18,61.245,0.18,23.41,Germany,Bank Transfer,Accessories,In-store,Not Returned,DHL,Berlin,Low,0.0
50426,34,1,387.01800000000003,3,0,10,47.78,0.19,26.15,Italy,Bank Transfer,Furniture,Online,Not Returned,UPS,Paris,Medium,0.0
50427,139,1,1119.4776,3,0,36,34.94,0.11,5.11,United Kingdom,paypall,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,High,0.01
50430,959,1,454.0012,0,0,31,19.27,0.24,10.3,France,Bank Transfer,Electronics,Online,Not Returned,Royal Mail,London,High,0.015
50438,1087,2,576.2174000000001,2,0,14,55.705,0.285,24.055,Sweden,Credit Card,Apparel,In-store,Not Returned,FedEx,London,Low,0.005
50439,602,1,394.6337999999999,0,0,19,31.47,0.34,6.3,Netherlands,paypall,Electronics,Online,Not Returned,FedEx,Rome,High,0.025
50440,1053,1,396.82499999999993,0,0,13,46.25,0.34,18.02,United States,paypall,Stationery,In-store,Not Returned,UPS,Berlin,Low,0.03
50448,1099,1,251.59599999999998,1,1,59,14.504999999999999,0.33,17.535,Italy,Bank Transfer,Apparel,In-store,Not Returned,DHL,Paris,High,0.98
50450,627,1,150.82739999999998,1,1,6,27.03,0.07,29.9,Germany,Bank Transfer,Stationery,In-store,Not Returned,DHL,Amsterdam,High,0.96
50453,1099,1,44.023199999999996,1,1,4,13.26,0.17,15.48,Australia,paypall,Stationery,Online,Not Returned,FedEx,Amsterdam,High,0.99
50454,467,1,2270.835,0,0,42,66.75,0.19,15.3,Spain,paypall,Electronics,Online,Not Returned,UPS,Paris,Low,0.0
50455,107,1,1082.8799999999999,3,0,61,63.75,0.05,19.85,Belgium,Bank Transfer,Apparel,In-store,Not Returned,DHL,Rome,Low,0.005
50458,1253,1,196.27380000000005,1,1,6,57.39,0.43,6.47,Italy,Bank Transfer,Stationery,Online,Not Returned,Royal Mail,Berlin,High,0.975
50460,599,1,916.94,0,0,25,48.26,0.24,28.76,Portugal,paypall,Accessories,Online,Not Returned,UPS,Amsterdam,High,0.0
50463,679,1,160.4862,1,1,21,8.13,0.06,14.96,Sweden,Bank Transfer,Electronics,Online,Not Returned,Royal Mail,London,Low,0.99
50466,25,1,403.93919999999997,3,0,8,60.11,0.16,6.16,Spain,paypall,Apparel,In-store,Not Returned,UPS,Berlin,High,0.0
50467,345,1,2191.7844,0,0,44,48.09,0.325,24.545,Italy,Bank Transfer,Accessories,Online,Not Returned,FedEx,Berlin,Medium,0.0
50470,430,1,1274.28,0,0,28,61.5,0.26,29.57,Australia,Credit Card,Apparel,In-store,Not Returned,FedEx,Amsterdam,Low,0.01
50477,50,1,287.0262,3,0,49,41.24,0.32,13.175,Norway,Credit Card,Stationery,In-store,Not Returned,DHL,London,High,0.05
50486,696,1,2116.296,0,0,36,69.16,0.15,14.16,Portugal,paypall,Electronics,Online,Not Returned,DHL,Amsterdam,High,0.0
50489,468,2,1839.2457,2,0,61,44.735,0.245,11.75,Germany,Bank Transfer,Apparel,In-store,Not Returned,FedEx,London,High,0.0
50490,431,1,1405.1440000000002,0,0,26,91.6,0.41,17.35,Sweden,Credit Card,Electronics,Online,Not Returned,FedEx,London,Medium,0.0
50495,101,1,751.7125,3,0,11,96.25,0.29,12.79,United Kingdom,Credit Card,Stationery,Online,Not Returned,FedEx,London,Low,0.0
50500,748,1,548.352,0,0,7,92.16,0.15,5.58,Sweden,paypall,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium,0.01
50504,8,2,790.1843000000001,3,0,25,45.085,0.31,11.184999999999999,Australia,Credit Card,Furniture,Online,Not Returned,DHL,Paris,High,0.005
50508,465,2,2119.6992999999998,2,0,44,61.08,0.41500000000000004,24.405,Australia,Credit Card,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low,0.005
50510,807,1,161.784,1,1,36,7.49,0.4,5.79,Netherlands,Bank Transfer,Apparel,In-store,Not Returned,DHL,Paris,Low,0.945
50515,24,1,199.071,3,0,45,6.06,0.27,20.06,United States,Credit Card,Stationery,In-store,Not Returned,Royal Mail,Paris,Medium,0.04
50520,405,2,1981.0116,2,0,76,45.375,0.46,18.845,Germany,Bank Transfer,Accessories,Online,Not Returned,DHL,Amsterdam,High,0.0
50525,1186,1,829.7366,0,0,11,76.97,0.02,16.73,France,Bank Transfer,Stationery,In-store,Not Returned,Royal Mail,London,Medium,0.015
50527,193,1,138.3642,1,1,9,18.98,0.19,5.46,United Kingdom,Credit Card,Accessories,In-store,Not Returned,Royal Mail,Rome,High,0.875
50529,816,1,241.10999999999999,1,1,19,12.69,0.0,13.48,Belgium,paypall,Stationery,Online,Not Returned,FedEx,London,Medium,0.9
50533,1066,1,479.08439999999996,0,0,18,36.46,0.27,19.59,Spain,Credit Card,Apparel,Online,Not Returned,Royal Mail,Berlin,High,0.04
50541,1107,1,2610.144,0,0,32,90.63,0.1,9.63,Italy,paypall,Electronics,Online,Not Returned,DHL,Amsterdam,Low,0.0
50543,1055,1,2008.7423999999999,0,0,47,76.32,0.44,6.65,United Kingdom,Bank Transfer,Furniture,In-store,Not Returned,UPS,Berlin,Low,0.01
50552,752,1,836.1443999999999,0,0,28,32.11,0.07,20.56,Australia,Credit Card,Accessories,Online,Not Returned,DHL,London,Medium,0.005
50553,275,1,1210.7508,0,0,21,97.72,0.41,16.17,United Kingdom,Credit Card,Apparel,In-store,Not Returned,DHL,Berlin,High,0.01
50554,284,1,413.89919999999995,0,0,26,24.12,0.34,5.08,United Kingdom,paypall,Furniture,Online,Not Returned,UPS,Paris,Low,0.01
50555,464,1,1023.1500000000001,0,0,20,89.75,0.43,29.07,United Kingdom,Bank Transfer,Accessories,Online,Not Returned,UPS,London,Low,0.005
50557,641,1,333.288,1,1,4,92.58,0.1,14.96,Italy,paypall,Accessories,Online,Not Returned,DHL,Amsterdam,Medium,0.975
50561,1216,1,196.66019999999997,1,1,3,78.98,0.17,20.95,Italy,Credit Card,Apparel,Online,Not Returned,FedEx,Berlin,High,0.97
50565,910,1,417.6325,0,0,5,93.85,0.11,13.84,Portugal,Bank Transfer,Furniture,Online,Not Returned,DHL,Rome,High,0.04
50567,1065,1,2200.1639999999998,0,0,47,49.8,0.06,11.28,France,Credit Card,Apparel,Online,Not Returned,DHL,Berlin,Low,0.005
50576,1282,1,32.016,1,1,46,1.16,0.4,18.9,Sweden,Credit Card,Accessories,Online,Not Returned,Royal Mail,London,Medium,0.975
50585,655,1,1574.7599999999998,0,0,40,59.65,0.34,26.8,France,Credit Card,Stationery,In-store,Not Returned,UPS,Paris,Low,0.01
50586,624,1,1724.5952,0,0,32,58.58,0.08,11.14,Portugal,Credit Card,Stationery,Online,Not Returned,FedEx,Amsterdam,Low,0.0
50589,1285,1,2492.431,0,0,41,98.05,0.38,7.75,Italy,Bank Transfer,Furniture,Online,Not Returned,FedEx,Berlin,High,0.005
50602,561,1,2338.512,0,0,41,77.86999999999999,0.16666666666666666,12.986666666666666,Belgium,Credit Card,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium,0.005
50603,200,2,367.49879999999996,2,0,7,72.44,0.27,16.28,Germany,paypall,Accessories,In-store,Not Returned,FedEx,Amsterdam,High,0.025
50604,277,1,503.72300000000007,0,0,62,70.32000000000001,0.35,17.395,Spain,Bank Transfer,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium,0.01
50609,835,1,579.168,0,0,47,80.235,0.30000000000000004,18.425,Portugal,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low,0.01
50611,688,1,244.06799999999998,1,1,43,8.6,0.34,26.28,Germany,Credit Card,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium,0.975
50614,1172,1,324.07200000000006,1,1,6,96.45,0.44,15.02,Portugal,Bank Transfer,Furniture,Online,Not Returned,UPS,Amsterdam,High,0.92
50616,364,1,666.111,0,0,37,35.3,0.49,14.99,Germany,Bank Transfer,Furniture,Online,Not Returned,DHL,London,High,0.005
50623,528,1,2600.32,0,0,40,81.26,0.2,9.2,United States,paypall,Stationery,Online,Not Returned,UPS,Rome,High,0.005
50626,1301,1,2128.788,0,0,36,85.7,0.31,15.14,Italy,Credit Card,Stationery,In-store,Not Returned,UPS,Berlin,Low,0.005
50627,236,1,998.6704,3,0,38,50.54,0.48,23.56,United Kingdom,Bank Transfer,Stationery,Online,Not Returned,Royal Mail,Paris,High,0.005
50630,1188,1,62.6244,1,1,53,22.4,0.3,15.215,United Kingdom,Credit Card,Apparel,Online,Not Returned,DHL,Berlin,High,0.96
50634,1040,1,242.17199999999997,1,1,31,10.85,0.28,29.86,Netherlands,paypall,Accessories,In-store,Not Returned,UPS,Amsterdam,Low,0.92
50638,681,1,395.1071999999999,0,0,18,32.28,0.32,6.93,Netherlands,Credit Card,Apparel,Online,Not Returned,DHL,Amsterdam,Low,0.06
50639,692,1,116.2035,1,1,35,6.51,0.49,26.81,Netherlands,Bank Transfer,Electronics,In-store,Not Returned,Royal Mail,Paris,Low,0.96
50642,1195,2,1441.1762999999999,2,0,22,75.345,0.2,15.01,Netherlands,Bank Transfer,Accessories,In-store,Not Returned,FedEx,Berlin,High,0.0
50644,455,1,154.55999999999997,1,1,6,36.8,0.3,7.49,United Kingdom,Bank Transfer,Electronics,Online,Not Returned,FedEx,Paris,Low,0.975
50648,282,1,294.36,1,1,4,98.12,0.25,13.01,Italy,paypall,Stationery,In-store,Not Returned,FedEx,London,High,0.98
50653,838,1,2015.316,0,0,45,50.32,0.11,23.37,Norway,Credit Card,Apparel,Online,Not Returned,Royal Mail,London,High,0.0
50655,1026,1,37.563599999999994,1,1,1,54.44,0.31,9.16,Australia,Bank Transfer,Furniture,Online,Not Returned,Royal Mail,Amsterdam,High,0.995
50657,681,1,2502.675,0,0,49,56.75,0.1,9.46,Australia,paypall,Accessories,In-store,Not Returned,FedEx,Berlin,High,0.01
50659,1081,1,1394.2799999999997,0,0,70,78.36,0.255,24.34,Norway,Bank Transfer,Apparel,In-store,Not Returned,FedEx,Amsterdam,High,0.005
50662,213,1,2633.67,0,0,39,90.04,0.25,23.77,France,Credit Card,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium,0.005
50668,166,1,1963.137,3,0,22,93.93,0.05,13.47,Portugal,Bank Transfer,Accessories,Online,Not Returned,DHL,Rome,Medium,0.0
50669,313,1,1096.3848,0,0,14,93.23,0.16,28.12,Belgium,Bank Transfer,Apparel,Online,Not Returned,UPS,Berlin,High,0.0
50671,158,1,691.98,3,0,30,65.28,0.185,18.95,Netherlands,Credit Card,Electronics,Online,Not Returned,FedEx,Berlin,Low,0.0
50677,1338,1,1465.776,0,0,39,52.2,0.28,22.7,Spain,Bank Transfer,Apparel,In-store,Not Returned,FedEx,London,High,0.005
50683,341,1,1111.5918,0,0,33,54.33,0.38,19.23,Belgium,Credit Card,Apparel,In-store,Not Returned,UPS,Berlin,High,0.01
50690,152,1,22.951500000000003,1,1,33,1.07,0.35,18.83,United States,paypall,Furniture,In-store,Not Returned,FedEx,Rome,Medium,0.915
50697,250,1,634.2336,3,0,75,34.629999999999995,0.38,17.845,Italy,Credit Card,Apparel,Online,Not Returned,DHL,Amsterdam,Low,0.0
50699,527,1,1209.6954,0,0,47,32.58,0.21,26.37,Netherlands,Bank Transfer,Electronics,Online,Not Returned,DHL,London,Medium,0.005
50718,1137,1,1405.8792,0,0,33,43.92,0.03,8.06,Italy,Bank Transfer,Accessories,In-store,Not Returned,FedEx,Rome,High,0.005
50720,315,1,813.0583999999999,0,0,22,55.16,0.33,12.61,Portugal,Credit Card,Electronics,In-store,Not Returned,FedEx,Berlin,Low,0.0
50721,1047,1,1770.769,0,0,29,79.3,0.23,21.4,Australia,paypall,Furniture,Online,Not Returned,UPS,Paris,High,0.0
50722,959,1,934.3370000000001,0,0,34,51.85,0.47,17.7,Italy,Bank Transfer,Apparel,Online,Not Returned,DHL,Paris,Medium,0.0
50724,23,1,2030.3712,3,0,29,97.24,0.28,6.03,Belgium,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,Berlin,Low,0.0
50726,965,1,1214.7156000000002,0,0,36,57.19,0.41,10.96,Sweden,Bank Transfer,Electronics,In-store,Not Returned,FedEx,Paris,High,0.005
50733,953,1,331.91600000000005,1,1,13,49.1,0.48,25.56,Germany,Credit Card,Furniture,Online,Not Returned,DHL,Berlin,High,0.945
50734,263,1,52.983,1,1,3,25.23,0.3,28.4,France,paypall,Electronics,Online,Not Returned,FedEx,Berlin,High,0.925
50736,985,2,955.675,2,0,79,17.04,0.265,20.490000000000002,Belgium,Bank Transfer,Electronics,Online,Not Returned,DHL,Berlin,Low,0.005
50737,74,1,3146.4,3,0,45,92.0,0.24,21.78,Australia,Bank Transfer,Electronics,Online,Not Returned,FedEx,Berlin,Low,0.0
50738,1149,1,999.3984,0,0,32,40.04,0.22,7.56,Italy,paypall,Stationery,In-store,Not Returned,Royal Mail,Berlin,High,0.005
50739,751,1,1037.3839999999998,0,0,40,41.83,0.38,23.37,United States,Bank Transfer,Accessories,In-store,Not Returned,DHL,Berlin,Medium,0.005
50742,1342,1,682.86,0,0,15,47.92,0.05,8.36,Australia,Bank Transfer,Furniture,Online,Not Returned,Royal Mail,London,Medium,0.005
50744,1068,1,230.9538,1,1,3,99.98,0.23,6.5,Italy,Credit Card,Accessories,Online,Not Returned,DHL,Berlin,High,0.975
50749,617,1,62.36300000000001,1,1,14,7.55,0.41,28.81,United Kingdom,Credit Card,Stationery,In-store,Not Returned,UPS,Amsterdam,Low,0.995
50761,1310,1,1848.132,0,0,26,78.98,0.1,5.44,Belgium,Bank Transfer,Stationery,In-store,Not Returned,Royal Mail,Paris,Low,0.0
50764,964,1,1800.9,0,0,46,52.2,0.25,12.78,Norway,paypall,Accessories,Online,Not Returned,Royal Mail,London,High,0.0
50769,232,1,1041.846,3,0,20,91.39,0.43,23.32,United States,paypall,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,High,0.0
50770,265,1,220.77900000000002,1,1,5,59.67,0.26,29.27,Portugal,paypall,Accessories,Online,Not Returned,UPS,Amsterdam,Low,0.97
50778,968,1,88.92000000000002,1,1,15,7.41,0.2,10.35,United Kingdom,Credit Card,Furniture,In-store,Not Returned,Royal Mail,London,Medium,0.99
50783,1152,1,127.03200000000001,1,1,56,51.78666666666667,0.21333333333333335,19.919999999999998,Sweden,Bank Transfer,Accessories,In-store,Not Returned,DHL,Amsterdam,Low,0.955
50784,1025,1,681.0804,0,0,28,26.73,0.09,9.59,Portugal,paypall,Furniture,In-store,Not Returned,DHL,Amsterdam,Low,0.0
50785,549,1,2278.4082000000003,0,0,39,62.855000000000004,0.08,12.790000000000001,Italy,Bank Transfer,Accessories,In-store,Not Returned,DHL,London,Low,0.005
50793,178,1,1653.883,3,0,47,63.98,0.45,24.36,Norway,Bank Transfer,Apparel,In-store,Not Returned,UPS,Amsterdam,Medium,0.0
50798,1056,1,382.3848,0,0,6,75.87,0.16,20.71,Australia,Credit Card,Furniture,Online,Not Returned,FedEx,Paris,Low,0.085
50802,819,1,803.5014,0,0,80,57.765,0.14,12.57,Sweden,Credit Card,Accessories,In-store,Not Returned,DHL,Paris,High,0.0
50804,1272,1,249.11999999999998,1,1,48,6.92,0.25,26.99,Norway,Credit Card,Stationery,In-store,Not Returned,FedEx,London,Medium,0.99
50808,550,2,4548.9205999999995,2,0,84,73.98,0.23,26.235,Germany,Credit Card,Apparel,In-store,Not Returned,DHL,Berlin,Low,0.0
50812,525,1,1103.9112,0,0,18,62.58,0.02,25.41,United Kingdom,Bank Transfer,Apparel,Online,Not Returned,Royal Mail,London,High,0.005
50814,734,1,1516.8688,0,0,41,48.68,0.24,26.54,Australia,Credit Card,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low,0.0
50820,1182,1,57.20399999999999,1,1,1,81.72,0.3,25.28,Australia,paypall,Furniture,Online,Not Returned,Royal Mail,Paris,High,0.98
50822,798,1,1227.2715,0,0,37,40.95,0.19,24.95,United States,paypall,Electronics,Online,Not Returned,UPS,Amsterdam,High,0.0
50824,131,1,1819.125,3,0,42,57.75,0.25,24.2,Belgium,paypall,Apparel,Online,Not Returned,FedEx,Berlin,High,0.005
50828,53,2,3004.6536,2,0,89,33.32,0.11499999999999999,23.134999999999998,Italy,Bank Transfer,Accessories,In-store,Not Returned,DHL,London,Medium,0.0
50829,471,1,220.4601,1,1,48,45.555,0.20500000000000002,12.485,Australia,Bank Transfer,Apparel,In-store,Not Returned,DHL,Berlin,High,0.99
50841,504,1,1730.7708,0,0,44,58.71,0.33,23.93,Norway,paypall,Electronics,Online,Not Returned,UPS,Amsterdam,High,0.0
50847,712,1,375.30240000000003,0,0,8,53.31,0.12,21.23,Belgium,paypall,Apparel,In-store,Not Returned,FedEx,Rome,Low,0.03
50849,22,2,1172.9492,2,0,70,25.580000000000002,0.19,11.79,Sweden,paypall,Accessories,Online,Not Returned,DHL,London,High,0.005
50851,881,1,491.96160000000003,0,0,16,56.94,0.46,6.87,Portugal,Bank Transfer,Electronics,Online,Not Returned,DHL,Amsterdam,High,0.005
50858,514,1,1573.2616000000003,0,0,34,79.78,0.42,25.98,Norway,Credit Card,Accessories,Online,Not Returned,UPS,Amsterdam,Low,0.0
50859,1183,2,977.5473999999999,2,0,58,67.2,0.27666666666666667,15.586666666666668,France,Bank Transfer,Accessories,In-store,Not Returned,Royal Mail,London,High,0.0
50862,787,1,194.85450000000003,1,1,9,40.85,0.47,13.32,Sweden,paypall,Apparel,In-store,Not Returned,DHL,Berlin,Medium,0.975
50865,36,1,1734.0729999999999,3,0,22,82.97,0.05,7.05,France,paypall,Accessories,In-store,Not Returned,Royal Mail,Berlin,High,0.0
50866,439,1,376.29200000000003,0,0,20,21.14,0.11,17.61,Belgium,Bank Transfer,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,0.03
50867,992,1,2106.6584000000003,0,0,77,67.535,0.35,20.244999999999997,Germany,Bank Transfer,Stationery,In-store,Not Returned,UPS,London,High,0.0
50874,81,1,162.83999999999997,3,0,25,9.44,0.31,27.89,United Kingdom,Credit Card,Apparel,Online,Not Returned,FedEx,Rome,Medium,0.08
50879,396,2,854.1520000000002,2,0,63,71.14,0.3133333333333333,19.096666666666668,Belgium,Bank Transfer,Furniture,In-store,Not Returned,DHL,Rome,Low,0.0
50881,290,1,935.0376000000001,0,0,12,79.51,0.02,18.64,Australia,Credit Card,Furniture,Online,Not Returned,UPS,Rome,Medium,0.015
50902,1016,1,40.3104,1,1,35,12.4,0.33499999999999996,11.73,Australia,Credit Card,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low,0.98
50903,755,1,1573.656,0,0,62,30.265,0.135,17.04,France,Credit Card,Apparel,In-store,Not Returned,FedEx,Amsterdam,High,0.04
50909,183,1,1592.4843,3,0,27,96.69,0.39,5.22,Australia,Bank Transfer,Apparel,Online,Not Returned,UPS,Amsterdam,Medium,0.005
50911,700,1,1944.0,0,0,45,54.0,0.2,14.68,Germany,Credit Card,Accessories,In-store,Not Returned,Royal Mail,Paris,Low,0.01
50915,1187,1,34.8624,1,1,8,8.07,0.46,23.85,United States,Credit Card,Electronics,Online,Not Returned,UPS,Paris,High,0.995
50922,279,1,2483.509,0,0,35,99.94,0.29,28.15,Italy,Bank Transfer,Apparel,Online,Not Returned,Royal Mail,Rome,Low,0.005
50924,876,1,1020.408,0,0,16,75.03,0.15,7.17,Sweden,paypall,Accessories,In-store,Not Returned,Royal Mail,London,Medium,0.0
50928,523,1,1009.444,0,0,20,69.14,0.27,8.22,Germany,Credit Card,Stationery,In-store,Not Returned,DHL,Paris,High,0.005
50933,507,1,86.17840000000001,1,1,11,13.99,0.44,25.88,United Kingdom,Credit Card,Accessories,Online,Not Returned,FedEx,London,Low,0.995
50935,781,1,2448.6672000000003,0,0,49,86.16,0.42,6.53,Netherlands,Credit Card,Electronics,In-store,Not Returned,UPS,Amsterdam,Low,0.0
50938,796,1,1326.7584,0,0,22,94.23,0.36,17.65,United Kingdom,Credit Card,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High,0.005
50940,496,2,647.1720000000001,2,0,48,29.64,0.29000000000000004,25.275,France,Credit Card,Stationery,In-store,Not Returned,DHL,Amsterdam,High,0.0
50941,958,1,1916.048,0,0,31,77.26,0.2,13.82,France,paypall,Furniture,Online,Not Returned,DHL,Amsterdam,Low,0.005
50943,694,1,168.704,1,1,47,5.525,0.325,12.940000000000001,Netherlands,Bank Transfer,Stationery,In-store,Not Returned,FedEx,Berlin,High,0.98
50951,1067,1,2141.7479999999996,0,0,30,84.99,0.16,11.53,Portugal,paypall,Furniture,Online,Not Returned,UPS,Paris,Low,0.0
50957,1224,1,2089.1717,0,0,37,73.33,0.23,27.75,Belgium,Bank Transfer,Stationery,Online,Not Returned,DHL,London,Medium,0.005
50961,704,1,809.6192,0,0,26,42.08,0.26,19.76,Germany,Credit Card,Apparel,In-store,Not Returned,UPS,Berlin,Low,0.005
50962,627,1,1414.9632,0,0,32,78.96,0.44,10.59,Norway,paypall,Electronics,In-store,Not Returned,UPS,Berlin,Medium,0.005
50965,831,1,2.4356999999999998,1,1,1,3.53,0.31,23.93,Portugal,paypall,Furniture,In-store,Not Returned,DHL,Berlin,High,0.98
50968,390,1,859.177,0,0,37,42.22,0.45,10.97,United Kingdom,Credit Card,Furniture,Online,Not Returned,UPS,Amsterdam,Medium,0.005
50969,743,1,1225.5911999999998,0,0,54,64.315,0.28,11.73,Australia,paypall,Furniture,In-store,Not Returned,DHL,Berlin,High,0.005
50972,548,2,2419.9336,2,0,90,63.99,0.17333333333333334,21.543333333333333,Norway,Bank Transfer,Furniture,Online,Not Returned,FedEx,Amsterdam,High,0.0
50979,1012,1,1187.2905,0,0,47,45.93,0.45,26.46,Australia,Bank Transfer,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium,0.005
50980,114,1,165.1888,3,0,36,20.384999999999998,0.025,26.075,Portugal,paypall,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium,0.17
50982,712,1,42.769200000000005,1,1,31,33.443333333333335,0.15666666666666665,24.603333333333335,France,Credit Card,Accessories,Online,Not Returned,DHL,Amsterdam,Low,0.9
50997,360,1,585.3671999999999,0,0,19,35.01,0.12,17.11,Netherlands,Bank Transfer,Apparel,Online,Not Returned,DHL,Rome,Medium,0.005
51001,692,1,1220.175,0,0,29,82.5,0.49,19.18,United Kingdom,Credit Card,Accessories,Online,Not Returned,DHL,London,High,0.005
51005,658,2,1318.5336,2,0,77,36.916666666666664,0.22666666666666668,16.706666666666667,France,paypall,Electronics,Online,Not Returned,DHL,Amsterdam,High,0.0
51013,341,1,1592.7368,0,0,34,68.89,0.32,11.18,Netherlands,Credit Card,Accessories,In-store,Not Returned,UPS,London,High,0.0
51018,959,1,795.2203999999999,0,0,13,66.49,0.08,26.5,Australia,Bank Transfer,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium,0.005
51029,1267,1,404.36560000000003,0,0,118,55.85333333333333,0.37333333333333335,7.47,Belgium,Bank Transfer,Furniture,In-store,Not Returned,DHL,Berlin,Low,0.005
51032,553,1,51.2949,1,1,3,28.03,0.39,7.78,Netherlands,paypall,Accessories,In-store,Not Returned,FedEx,London,Low,0.99
51033,299,1,215.325,1,1,40,39.27,0.155,12.32,Italy,Bank Transfer,Accessories,Online,Not Returned,FedEx,Paris,High,0.96
51044,1201,1,87.42519999999999,1,1,4,35.83,0.39,28.42,France,Bank Transfer,Accessories,In-store,Not Returned,DHL,Berlin,Medium,0.945
51048,902,2,1508.3504,2,0,41,57.89,0.3,16.345,France,Bank Transfer,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Low,0.0
51049,1271,1,1354.3680000000002,0,0,24,70.54,0.2,19.79,Italy,Credit Card,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Medium,0.005
51063,574,1,2047.3482000000001,0,0,47,55.14,0.21,9.47,Sweden,Credit Card,Stationery,In-store,Not Returned,UPS,Berlin,Medium,0.0
51065,408,1,792.918,0,0,10,91.14,0.13,26.45,Norway,Credit Card,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium,0.005
51066,730,1,674.3813999999999,0,0,11,92.89,0.34,6.94,United States,Credit Card,Stationery,In-store,Not Returned,FedEx,London,High,0.0
51071,453,2,4521.2142,2,0,88,65.99,0.26,13.61,France,paypall,Furniture,In-store,Not Returned,UPS,Berlin,High,0.005
51079,1077,1,2633.0472,0,0,42,70.44,0.11,28.31,Spain,paypall,Electronics,In-store,Not Returned,FedEx,Berlin,Low,0.005
51083,219,1,486.11199999999997,3,0,33,20.44,0.3,18.775,Italy,Bank Transfer,Furniture,Online,Not Returned,DHL,Berlin,High,0.02
51084,462,1,614.1216,0,0,12,72.08,0.29,21.99,Spain,paypall,Stationery,Online,Not Returned,DHL,Rome,Medium,0.005
51089,694,1,1219.3794,0,0,56,85.23,0.14,14.955,Australia,Bank Transfer,Accessories,In-store,Not Returned,DHL,Berlin,Low,0.0
51098,472,1,2253.4379999999996,0,0,33,89.85,0.24,16.15,Germany,paypall,Accessories,Online,Not Returned,UPS,London,Medium,0.0
51110,208,1,19.2228,1,1,4,5.79,0.17,23.81,United States,Credit Card,Furniture,Online,Not Returned,UPS,Paris,Low,0.905
51122,269,1,161.4648,1,1,7,41.19,0.44,28.57,Belgium,Bank Transfer,Furniture,Online,Not Returned,FedEx,Paris,Medium,0.98
51123,1250,1,737.2278,0,0,18,61.13,0.33,6.99,Germany,paypall,Accessories,Online,Not Returned,DHL,London,High,0.0
51131,649,1,1665.5963999999997,0,0,86,50.015,0.255,10.335,Norway,paypall,Electronics,In-store,Not Returned,FedEx,Berlin,Low,0.0
